33 0 82 1 173 277 289 1803 0 4465 40 10918 14409 15072 230 0 579 0 1215 1870 1875 334126 0 841123 0 1758731 2715312 2723748
0 0 0 0 1 1 1 36 0 244 0 40 75 200 0 0 0 0 0 1 1 7 0 43 0 0 40 115
0 0 0 0 0 1 1 26 0 230 0 0 40 152 0 0 0 0 0 0 1 3 0 21 0 0 0 71
0 0 0 0 0 1 1 5 0 27 0 0 40 76 0 0 0 0 0 0 0 1 0 11 0 0 0 24
43 0 196 0 1 74 952 62134 0 284651 0 82 105224 1378905 21 0 103 0 0 38 333 1371 0 6086 0 0 5306 24872
43 0 196 0 1 74 952 62183 0 284641 0 189 105224 1378905 21 0 103 0 0 38 333 1433 0 6105 0 0 7172 24872
0 0 0 0 0 1 1 56 0 542 0 0 41 195 0 0 1 0 0 0 1 64 0 628 0 0 0 75
0 0 1 0 1 3 4 94 0 338 0 81 736 1040 0 0 1 0 2 3 6 221 0 916 0 80 1435 4659
1 0 4 2 5 6 8 261 0 526 86 1059 1609 1802 1 0 4 2 6 9 13 689 0 1837 80 2129 4891 7276
1 0 5 1 5 9 21 204 0 456 41 977 1272 1683 1 0 5 0 6 12 21 498 0 1655 0 1030 4876 7276
0 0 3 0 1 2 12 58 0 222 0 43 336 950 0 0 3 0 0 0 12 69 0 468 0 0 0 927
7 0 45 0 1 3 79 482 0 2806 0 198 851 5263 40 0 254 0 0 1 595 58115 0 369663 0 0 119 864038
7 0 45 0 1 2 79 460 0 2805 0 78 203 5263 40 0 254 0 0 1 595 58075 0 369669 0 0 78 864038
0 0 0 0 0 1 1 8 0 33 0 0 49 158 0 0 0 0 0 0 0 1 0 10 0 0 0 24
0 0 0 0 0 1 1 8 0 33 0 0 40 159 0 0 0 0 0 0 0 0 0 7 0 0 0 0
0 0 0 0 0 1 1 19 0 139 0 0 40 200 0 0 0 0 0 0 1 42 0 442 0 0 0 69
29 0 78 0 170 251 296 1591 0 4223 0 9662 14116 15426 230 0 602 0 1833 1862 1893 334145 0 874878 0 2661951 2703914 2750058
29 0 78 0 170 251 296 1580 0 4226 0 9662 14116 15426 230 0 602 0 1833 1862 1893 334103 0 874894 0 2661951 2703914 2750058
0 0 0 0 1 1 1 11 0 39 0 40 83 161 0 0 0 0 0 0 0 0 0 6 0 0 0 0
0 0 0 0 0 1 1 12 0 42 0 0 160 185 0 0 0 0 0 0 0 1 0 8 0 0 0 0
202 0 379 1 878 939 1044 293438 0 549813 320 1276037 1363573 1517020 108 0 207 1 488 517 549 6154 0 11535 96 26234 28705 33036
234 0 400 713 904 969 1048 339683 0 580760 1036365 1313334 1407133 1523089 129 0 223 267 509 530 614 7314 0 12465 20949 27616 29226 34905
31 0 171 0 0 1 938 46251 0 249252 0 0 146 1362835 20 0 106 0 0 1 527 1161 0 6049 0 0 123 28133
0 0 0 0 0 1 1 5 0 27 0 0 40 74 0 0 0 0 0 0 0 0 0 7 0 0 0 0
0 0 0 0 1 1 2 37 0 252 0 40 80 200 0 0 1 0 0 0 1 41 0 429 0 0 0 77
