131 123 120 268 288 298 314 7156 6422 6443 14217 14991 15503 16353 921 864 840 1866 1874 1880 1971 1336485 1252491 1220787 2709795 2721483 2730994 2862414
0 0 0 0 0 1 1 12 0 45 0 4 69 155 0 0 0 0 0 0 1 3 0 14 0 0 21 54
0 0 0 0 0 0 0 3 0 20 0 0 0 48 0 0 0 0 0 0 0 2 0 13 0 0 0 31
0 0 0 0 1 1 1 42 0 165 0 40 128 499 0 0 0 0 0 0 1 15 0 75 0 0 28 205
0 0 0 0 1 1 2 98 0 451 0 75 143 1174 0 0 0 0 1 1 1 13 0 38 0 41 99 147
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 6 0 35 0 0 0 83 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 1 0 7 0 0 0 16 0 0 0 0 0 0 0 2 0 15 0 0 0 35
0 0 0 0 1 1 1 12 0 38 0 40 61 130 0 0 0 0 0 0 1 4 0 17 0 0 21 62
0 0 0 0 0 0 1 3 0 14 0 0 21 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0
134 0 339 0 830 1025 1080 195193 0 492089 30 1205180 1486505 1568915 68 0 189 0 304 419 648 4187 0 10544 0 21800 24997 34395
36 0 163 0 1 115 496 53329 0 237598 0 113 165087 719821 16 0 64 0 0 91 230 1295 0 5031 0 77 7256 18005
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 0 0 2 5 211 0 1068 0 18 194 2620 0 0 2 0 0 2 7 251 0 1238 0 0 355 3268
0 0 0 0 0 0 1 9 0 37 0 0 41 128 0 0 0 0 0 0 0 2 0 13 0 0 0 31
0 0 0 0 0 1 1 5 0 19 0 4 40 62 0 0 0 0 0 0 1 3 0 14 0 0 21 54
1 1 1 3 4 5 5 357 40 602 688 990 1369 2058 2 0 2 2 6 8 9 878 0 1668 234 4539 4817 4998
0 0 0 0 0 0 1 4 0 16 0 0 26 61 0 0 0 0 0 0 0 2 0 14 0 0 0 33
3 2 6 4 6 8 19 535 104 649 1005 1613 1768 1907 3 1 6 4 11 13 21 1456 46 2608 1465 6357 7231 7856
1 0 5 1 2 5 17 150 0 402 40 356 1133 1449 1 0 6 0 2 7 18 420 0 1658 39 370 1475 4823
2 0 5 0 12 16 21 123 0 303 0 687 909 1034 2 0 5 0 12 16 21 117 0 304 0 687 909 1034
0 0 0 0 0 0 1 8 0 36 0 0 21 107 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 0 0 1 3 52 0 268 0 4 40 652 0 0 1 0 0 0 2 162 0 874 0 0 0 2047
0 0 0 0 1 1 2 50 0 158 0 85 265 530 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27 0 87 0 56 189 326 1755 0 5401 30 3116 14672 21328 160 0 489 0 205 1427 1891 232286 0 711445 0 298199 2073064 2746516
0 0 0 0 1 1 2 72 0 253 0 198 239 741 0 0 0 0 1 1 1 11 0 33 0 41 88 127
0 0 0 0 0 1 1 15 0 50 0 7 143 198 0 0 0 0 0 0 0 2 0 13 0 0 0 31
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 1 8 0 36 0 0 26 111 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 1 1 1 8 0 22 0 40 57 81 0 0 0 0 0 0 1 3 0 14 0 0 21 54
0 0 0 0 0 0 1 8 0 36 0 0 21 107 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 1 1 9 0 36 0 4 40 107 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 0 1 1 4 60 0 269 0 44 145 745 0 0 1 0 1 1 3 169 0 873 0 54 82 2095
103 23 118 208 292 300 303 5689 1196 6395 11796 15346 15631 15756 848 86 910 1853 1878 1907 1932 1232441 124627 1321456 2690919 2728162 2770053 2805641
11 0 53 0 0 33 158 617 0 2788 0 10 1734 8222 71 0 331 0 0 174 953 103971 0 481965 0 5 251683 1383223
0 0 0 0 0 0 1 8 0 36 0 0 21 107 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 1 1 1 6 0 18 0 40 40 56 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 1 1 1 30 0 63 0 160 161 177 0 0 0 0 0 0 0 2 0 13 0 0 0 31
0 0 0 0 0 0 0 2 0 12 0 0 0 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 1 8 0 36 0 0 22 107 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 1 8 0 36 0 0 21 107 0 0 0 0 0 0 0 1 0 9 0 0 0 21
0 0 1 0 1 2 4 65 0 222 0 45 416 841 0 0 1 0 1 1 4 170 0 872 0 44 111 2121
809 844 289 936 982 1140 1277 1173671 1225055 419643 1359072 1427170 1650115 1842598 434 470 177 512 539 607 757 24444 25378 9245 27778 31066 34856 40535
127 0 325 0 897 976 982 184997 0 472060 30 1302416 1417369 1425864 81 0 200 0 524 538 625 4643 0 11411 0 27971 28898 36102
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 6 0 35 0 0 0 83 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 1 0 7 0 0 0 16 0 0 0 0 0 0 0 1 0 7 0 0 0 16
0 0 0 0 0 0 0 6 0 35 0 0 0 83 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 1 1 1 7 0 20 0 40 57 73 0 0 0 0 0 0 0 2 0 13 0 0 0 31
0 0 1 0 1 3 3 129 0 490 0 164 499 1550 0 0 2 0 0 1 6 161 0 848 0 0 56 2044
0 0 0 0 0 0 1 8 0 36 0 0 21 107 0 0 0 0 0 0 0 2 0 14 0 0 0 32
0 0 1 0 0 0 3 49 0 257 0 0 32 638 0 0 1 0 0 0 2 162 0 874 0 0 0 2047
