0 0 0 0 0 0 1 7 0 36 0 0 2 171 0 0 0 0 0 0 0 0 0 6 0 0 0 0
0 0 0 0 1 1 1 69 0 190 10 104 684 684 0 0 0 0 0 0 0 1 0 10 0 0 0 32
0 0 0 0 1 1 1 32 0 126 0 40 198 596 0 0 0 0 0 0 0 1 0 10 0 0 0 0
0 0 0 0 0 1 1 13 0 49 0 0 198 198 0 0 0 0 0 0 0 0 0 5 0 0 0 0
0 0 0 0 0 1 1 5 0 26 0 0 40 46 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 1 1 2 65 0 317 0 44 205 462 0 0 0 0 0 0 0 0 0 5 0 0 0 0
0 0 0 0 0 1 1 29 0 173 0 0 79 178 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 1 1 6 0 28 0 0 40 72 0 0 0 0 0 0 0 0 0 5 0 0 0 0
0 0 0 0 1 1 1 8 0 30 0 40 41 91 0 0 0 0 0 0 0 1 0 10 0 0 0 32
0 0 0 0 1 1 1 36 0 119 0 160 162 297 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 6 0 35 0 0 0 164 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 1 1 1 9 0 30 0 40 41 78 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 0 1 3 4 115 0 479 0 65 248 1754 0 0 1 0 1 5 5 180 0 889 0 40 393 4112
0 0 0 0 0 1 1 6 0 27 0 0 40 40 0 0 0 0 0 1 1 6 0 23 0 0 79 99
0 0 0 0 1 1 1 8 0 29 0 40 40 84 0 0 0 0 0 0 0 1 0 10 0 0 0 32
0 0 0 0 1 1 1 10 0 37 0 40 40 172 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 4 0 27 0 0 0 59 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 3 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 1 1 2 11 0 39 0 40 81 178 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 1 1 1 16 0 46 0 40 160 161 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 6 0 35 0 0 0 164 0 0 0 0 0 0 0 0 0 0 0 0 0 0
